VARIABLE, PARCEL, DEPOT, VALUE,LON,LAT
X,3554,31,1123.26,-98.1201,29.1174
X,3555,52,1125.4,-98.1101,29.1174
X,3556,31,1125.4,-98.1001,29.1174
X,3557,31,1210.08,-98.0901,29.1174
X,3558,52,1238.04,-98.0801,29.1174
X,3559,44,1235.04,-98.0601,29.1174
X,3560,36,1238.04,-98.0501,29.1174
X,3570,52,1157.72,-97.9501,29.1174
X,3571,44,1026.68,-97.9401,29.1174
X,3572,31,1120.04,-97.9301,29.1174
X,3574,52,1160.32,-97.9101,29.1174
X,3575,36,1131.8,-97.9001,29.1174
X,3611,36,1145.22,-98.0301,29.1074
X,3613,52,1181.1,-98.0101,29.1074
X,3614,44,1145.22,-98.0001,29.1074
X,3615,36,1163.44,-97.9901,29.1074
X,3616,31,1266.22,-97.9801,29.1074
X,3617,31,1175.74,-97.9701,29.1074
X,3620,44,1138.68,-97.9401,29.1074
X,3621,44,1211.74,-97.9301,29.1074
X,3622,31,1206.84,-97.9101,29.1074
X,3623,44,1206.84,-97.9001,29.1074
X,3624,31,1137.1,-97.8901,29.1074
X,3625,44,1080.92,-98.3901,29.0974
X,3626,52,1071.78,-98.3801,29.0974
X,3627,52,1086.56,-98.3701,29.0974
X,3628,44,1132.8,-98.3501,29.0974
X,3629,31,1014.06,-98.3201,29.0974
X,3630,36,1132.8,-98.3101,29.0974
X,3686,36,1059.04,-98.1001,29.0874
X,3687,36,1150.96,-98.0901,29.0874
X,3689,52,1124.7,-98.0701,29.0874
X,3690,36,1105.22,-98.0601,29.0874
X,3691,31,1020.86,-98.0401,29.0874
X,3692,36,1084.48,-98.0301,29.0874
X,3693,52,1084.48,-98.0201,29.0874
X,3694,31,1106.26,-98.0101,29.0874
X,3695,52,1084.48,-98.0001,29.0874
X,3696,52,1105.22,-97.9901,29.0874
X,3697,52,1068.72,-97.9801,29.0874
X,3698,36,1119.08,-97.9701,29.0874
X,3699,36,1175.76,-97.9501,29.0874
X,3750,44,1115.88,-98.2801,29.0674
X,3751,31,1115.88,-98.2701,29.0674
X,3753,52,1140.36,-98.2401,29.0674
X,3754,36,1070.8,-98.2201,29.0674
X,3755,31,1086.5,-98.2101,29.0674
X,3756,31,1086.5,-98.2001,29.0674
X,3757,31,1140.36,-98.1901,29.0674
X,3759,52,1017.44,-98.1701,29.0674
X,3760,44,1053.14,-98.1601,29.0674
X,3761,36,1064.76,-98.1401,29.0674
X,3762,31,733.26,-98.1301,29.0674
X,3763,44,1126.54,-98.1201,29.0674
X,3764,31,1043.32,-98.1101,29.0674
X,3765,44,1072.14,-98.0901,29.0674
X,3766,36,1083.52,-98.0801,29.0674
X,3767,36,1057.04,-98.0701,29.0674
X,3768,36,1079.18,-98.0601,29.0674
X,3778,44,1072.56,-97.9401,29.0674
X,3779,36,1052.04,-98.3501,29.0574
X,3781,52,1124.64,-98.3201,29.0574
X,3782,44,1084.46,-98.3101,29.0574
X,3783,36,1211.92,-98.3001,29.0574
X,3785,44,1160.56,-98.2801,29.0574
X,3786,36,1164.42,-98.2701,29.0574
X,3787,31,1180.98,-98.2601,29.0574
X,3792,52,1066.62,-98.2101,29.0574
X,3832,31,1126.14,-98.1701,29.0474
X,3833,52,1017.44,-98.1501,29.0474
X,3834,31,1193.06,-98.1401,29.0474
X,3835,44,1017.44,-98.1301,29.0474
X,3836,44,1074.94,-98.1101,29.0474
X,3837,36,1086.5,-98.1001,29.0474
X,3838,31,1001.46,-98.0901,29.0474
X,3839,31,1098.44,-98.0801,29.0474
X,3852,36,1106.22,-98.2801,29.0374
X,3854,52,1106.22,-98.2501,29.0374
X,3855,36,1150.94,-98.2401,29.0374
X,3856,31,1106.22,-98.2301,29.0374
X,3860,52,1096.26,-98.1801,29.0374
X,3861,52,1124.66,-98.1701,29.0374
X,3863,36,1031.7,-98.1401,29.0374
X,3864,36,1276.38,-98.1301,29.0374
X,3896,36,1216.98,-98.1101,29.0274
X,3901,44,1116.28,-98.0301,29.0274
X,3902,36,1078.26,-98.0201,29.0274
X,3903,44,1099.58,-98.0101,29.0274
X,3904,31,1116.28,-98.0001,29.0274
X,3905,36,1086.46,-98.3101,29.0174
X,3906,36,1086.46,-98.3001,29.0174
X,3907,36,978.56,-98.2901,29.0174
X,3908,44,1094.72,-98.2801,29.0174
X,3909,36,1079.14,-98.2701,29.0174
X,3970,44,1065.08,-98.1801,28.9974
X,3971,31,1098.38,-98.1701,28.9974
X,3972,52,1043.26,-98.1601,28.9974
X,3973,36,1086.44,-98.1501,28.9974
X,3974,52,1065.34,-98.1401,28.9974
X,3975,31,1043.26,-98.1301,28.9974
X,3976,31,1043.26,-98.1201,28.9974
X,3977,31,1104.44,-98.1101,28.9974
X,3978,36,1026.7,-98.0901,28.9974
X,3979,31,1065.34,-98.0801,28.9974
X,4039,44,1074.24,-98.1501,28.9674
X,4040,36,1089.44,-98.1401,28.9674
X,4041,31,1133.08,-98.1301,28.9674
X,4042,52,1133.08,-98.1201,28.9674
X,4043,31,1049.46,-98.1101,28.9674
X,4044,52,1090,-98.1001,28.9674
X,4045,36,1163.72,-98.0901,28.9674
X,4046,31,995.18,-98.0801,28.9674
X,4047,52,1048.66,-98.2601,28.9574
X,4048,36,1030.62,-98.2501,28.9574
X,4049,52,1011.2,-98.2401,28.9574
X,4062,44,1226.26,-98.0901,28.9574
X,4063,36,1089.42,-98.2501,28.9474
X,4065,52,1140.18,-98.2301,28.9474
X,4066,44,993.32,-98.2201,28.9474
X,4067,44,1033.16,-98.2101,28.9474
X,4068,36,1048.64,-98.2001,28.9474
X,4069,31,1030.6,-98.1901,28.9474
X,4117,44,1062.04,-98.1801,28.8974
X,4118,31,1069.02,-98.1701,28.8974
X,4119,44,1069.02,-98.1901,28.8874
Z,2648,0,1353.96,-98.1901,29.3274
Z,2666,0,1155.84,-98.2301,29.3174
Z,2667,0,1321.58,-98.2201,29.3174
Z,2668,0,1353.96,-98.2101,29.3174
Z,2669,0,1353.96,-98.2001,29.3174
Z,2670,0,1353.96,-98.1801,29.3174
Z,2693,0,1321.58,-98.2401,29.3074
Z,2694,0,1321.58,-98.2301,29.3074
Z,2695,0,1353.96,-98.2201,29.3074
Z,2696,0,1353.96,-98.1901,29.3074
Z,2723,0,1155.82,-98.2501,29.2974
Z,2724,0,1321.58,-98.2401,29.2974
Z,2725,0,1353.96,-98.2301,29.2974
Z,2726,0,1353.96,-98.2101,29.2974
Z,2727,0,1353.96,-98.2001,29.2974
Z,2728,0,1353.96,-98.1901,29.2974
Z,2753,0,1219.92,-98.2601,29.2874
Z,2754,0,1353.96,-98.1801,29.2874
Z,2786,0,1219.92,-98.2701,29.2774
Z,2788,0,1353.96,-98.1901,29.2774
Z,2789,0,1353.96,-98.1801,29.2774
Z,2790,0,1353.96,-98.1701,29.2774
Z,2822,0,1321.54,-98.2701,29.2674
Z,2823,0,1321.54,-98.2601,29.2674
Z,2824,0,1321.54,-98.2501,29.2674
Z,2825,0,1321.54,-98.2401,29.2674
Z,2826,0,1353.9,-98.2201,29.2674
Z,2827,0,1353.9,-98.1901,29.2674
Z,2828,0,1353.9,-98.1801,29.2674
Z,2829,0,1353.9,-98.1701,29.2674
Z,2830,0,1353.9,-98.1601,29.2674
Z,2864,0,1219.92,-98.2801,29.2574
Z,2865,0,1219.92,-98.2701,29.2574
Z,2866,0,1321.52,-98.2601,29.2574
Z,2867,0,1321.52,-98.2301,29.2574
Z,2868,0,1353.9,-98.2201,29.2574
Z,2869,0,1353.9,-98.1901,29.2574
Z,2870,0,1353.9,-98.1801,29.2574
Z,2904,0,1145.02,-98.2901,29.2474
Z,2905,0,1145.02,-98.2801,29.2474
Z,2906,0,1321.52,-98.2401,29.2474
Z,2907,0,1353.88,-98.2001,29.2474
Z,2944,0,1163.12,-98.3001,29.2374
Z,2945,0,1258.54,-98.2901,29.2374
Z,2946,0,1235.14,-98.2801,29.2374
Z,2947,0,1194.94,-98.2701,29.2374
Z,2948,0,1194.94,-98.2501,29.2374
Z,2949,0,1303.6,-98.2401,29.2374
Z,2950,0,1303.6,-98.2301,29.2374
Z,2951,0,1342.9,-98.2101,29.2374
Z,2952,0,1342.9,-98.2001,29.2374
Z,2953,0,1342.9,-98.1901,29.2374
Z,2954,0,1342.9,-98.1701,29.2374
Z,2955,0,1342.9,-98.1601,29.2374
Z,2995,0,1195.58,-98.2901,29.2274
Z,2996,0,1192.54,-98.2801,29.2274
Z,2997,0,1194.92,-98.2701,29.2274
Z,2998,0,1197.14,-98.2601,29.2274
Z,2999,0,1303.6,-98.2401,29.2274
Z,3000,0,1342.88,-98.2201,29.2274
Z,3001,0,1342.88,-98.2101,29.2274
Z,3002,0,1342.88,-98.1901,29.2274
Z,3038,0,1173.1,-98.3201,29.2174
Z,3039,0,1140.78,-98.3101,29.2174
Z,3040,0,1173.1,-98.2901,29.2174
Z,3041,0,1197.14,-98.2601,29.2174
Z,3042,0,1303.58,-98.2501,29.2174
Z,3043,0,1303.58,-98.2401,29.2174
Z,3044,0,1303.58,-98.2301,29.2174
Z,3045,0,1303.58,-98.2201,29.2174
Z,3046,0,1303.58,-98.2101,29.2174
Z,3047,0,1342.86,-98.1901,29.2174
Z,3048,0,1342.86,-98.1601,29.2174
Z,3087,0,1239.58,-98.2901,29.2074
Z,3088,0,1107.38,-98.2401,29.2074
Z,3089,0,1107.38,-98.2301,29.2074
Z,3090,0,1195.54,-98.2201,29.2074
Z,3091,0,1303.56,-98.2101,29.2074
Z,3092,0,1303.56,-98.2001,29.2074
Z,3093,0,1303.56,-98.1601,29.2074
Z,3131,0,1186.64,-98.3301,29.1974
Z,3135,0,1275.6,-98.2801,29.1974
Z,3138,0,1173.1,-98.2201,29.1974
Z,3139,0,1173.1,-98.2101,29.1974
Z,3140,0,1303.56,-98.2001,29.1974
Z,3141,0,1303.56,-98.1801,29.1974
Z,3142,0,1303.56,-98.1701,29.1974
Z,3178,0,1186.68,-98.3401,29.1874
Z,3180,0,1219.72,-98.3101,29.1874
Z,3181,0,1171.32,-98.3001,29.1874
Z,3182,0,1171.32,-98.2901,29.1874
Z,3183,0,1171.32,-98.2801,29.1874
Z,3184,0,1092.84,-98.2701,29.1874
Z,3185,0,1192.04,-98.2501,29.1874
Z,3186,0,1192.04,-98.2301,29.1874
Z,3187,0,1322.08,-98.2101,29.1874
Z,3188,0,1322.08,-98.2001,29.1874
Z,3189,0,1303.54,-98.1901,29.1874
Z,3228,0,1219.74,-98.3501,29.1774
Z,3229,0,1173.56,-98.3401,29.1774
Z,3232,0,1124.62,-98.3101,29.1774
Z,3233,0,1122.16,-98.3001,29.1774
Z,3234,0,1144.88,-98.2901,29.1774
Z,3236,0,1106.04,-98.2701,29.1774
Z,3237,0,1116.6,-98.2601,29.1774
Z,3238,0,1106.04,-98.2501,29.1774
Z,3240,0,1240.2,-98.2301,29.1774
Z,3241,0,1173.1,-98.2201,29.1774
Z,3242,0,1140.74,-98.2001,29.1774
Z,3243,0,1303.54,-98.1901,29.1774
Z,3244,0,1303.54,-98.1801,29.1774
Z,3288,0,1092.84,-98.2801,29.1674
Z,3290,0,1171.34,-98.2601,29.1674
Z,3291,0,1171.34,-98.2501,29.1674
Z,3292,0,1171.34,-98.2401,29.1674
Z,3293,0,1171.34,-98.2301,29.1674
Z,3294,0,1186.7,-98.2101,29.1674
Z,3295,0,1322.08,-98.2001,29.1674
Z,3296,0,1173.1,-98.1901,29.1674
Z,3297,0,1140.72,-98.1801,29.1674
